date,full_optimized,equal_weight,train_optimized_frozen
2021-06-08,1.4401806994815223,1.582965208151176,1.3248763629287899
2021-06-09,1.4472128854967505,1.5890207693041591,1.3313196570847863
2021-06-10,1.4542752287514162,1.5986129631575619,1.3337325231419892
2021-06-11,1.4602717391660842,1.601109422524913,1.3397666383007156
2021-06-15,1.448428385504472,1.5843994062362339,1.327931370935583
2021-06-16,1.438077604912301,1.5665909781279521,1.3258630316952806
2021-06-17,1.4366668686692665,1.5690143066014506,1.318598720064678
2021-06-18,1.4375980778871222,1.5713121210433223,1.3142587583061398
2021-06-21,1.4400011171574931,1.5734223110040129,1.3148250208952559
2021-06-22,1.443522081453259,1.5782275500208611,1.3184090057210376
2021-06-23,1.450199375304394,1.5896717720715974,1.322782046337095
2021-06-24,1.4454788395404243,1.58574444224409,1.3198211101970403
2021-06-25,1.4570635603797675,1.6024168806059225,1.3266745591567517
2021-06-28,1.458331013694494,1.602042372375015,1.3243593401660698
2021-06-29,1.4529638260427706,1.5958222908961675,1.3183598023420071
2021-06-30,1.458764428301479,1.6057982345966124,1.3188372460944038
2021-07-01,1.4576630674476445,1.6055074515789343,1.3196818344355001
2021-07-02,1.4525372667017071,1.5906332942920411,1.3203703418269106
2021-07-05,1.4566352211965095,1.5939711846212223,1.3232068451505279
2021-07-06,1.4583628494241176,1.5946997370576368,1.3289340647013395
2021-07-07,1.468738095960766,1.6084341207772734,1.3316343117446747
2021-07-08,1.4649737358579356,1.5983244637809995,1.3256319183140968
2021-07-09,1.4693420479098587,1.6028909378365928,1.331595302218852
2021-07-12,1.4769819567201494,1.6136532514015598,1.3329293867888703
2021-07-13,1.4858976047773804,1.6214550906378549,1.3448833213218074
2021-07-14,1.484269373574886,1.6169401496621922,1.3441694085121898
2021-07-15,1.4895636174517561,1.6267479459513556,1.347342628623318
2021-07-16,1.4874681309651383,1.6208938783149898,1.3512816111669392
2021-07-19,1.4852429637861337,1.6182158950204457,1.3482525968344619
2021-07-20,1.4895520590186846,1.6196949377536034,1.3517592973421355
